CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,DAYS_BIRTH,DAYS_EMPLOYED,FLAG_MOBIL,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,QUANTIZED_INC,QUANTIZED_AGE,QUANTIZED_WORK_YEAR,target
0,0,1,0,216000.0,Commercial associate,Higher education,Married,House / apartment,-19150,-7415,1,0,0,1,Managers,2.0,high,high,medium,0
0,1,1,0,252000.0,Commercial associate,Higher education,Married,House / apartment,-13796,-2682,1,0,0,0,Drivers,2.0,highest,low,lowest,0
1,0,0,2,108000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-13596,-1323,1,1,1,0,Core staff,4.0,lowest,low,lowest,0
0,0,0,1,360000.0,Working,Higher education,Married,House / apartment,-11112,-469,1,1,1,0,Managers,3.0,highest,low,lowest,1
1,1,1,2,112500.0,Working,Secondary / secondary special,Married,House / apartment,-12539,-2747,1,1,0,0,,4.0,lowest,low,lowest,0
1,0,1,1,180000.0,Commercial associate,Incomplete higher,Married,House / apartment,-12179,-1159,1,0,1,0,High skill tech staff,3.0,medium,low,lowest,0
1,0,1,2,180000.0,Working,Secondary / secondary special,Married,House / apartment,-13361,-6586,1,1,0,0,Core staff,4.0,medium,low,medium,0
1,1,1,0,180000.0,State servant,Secondary / secondary special,Married,House / apartment,-20644,-3873,1,0,0,0,Medicine staff,2.0,medium,high,low,0
1,1,1,1,157500.0,Working,Higher education,Married,With parents,-10845,-521,1,0,0,1,High skill tech staff,3.0,medium,lowest,lowest,0
1,0,1,0,126000.0,Commercial associate,Higher education,Separated,House / apartment,-16236,-3000,1,0,0,0,Managers,1.0,low,medium,lowest,0
1,0,1,0,247500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-23132,365243,1,0,0,0,,2.0,high,highest,lowest,0
0,1,1,2,135000.0,Working,Secondary / secondary special,Married,House / apartment,-14156,-2195,1,1,1,0,,4.0,low,low,lowest,1
1,0,0,1,360000.0,Commercial associate,Higher education,Civil marriage,House / apartment,-14805,-1922,1,0,0,0,Sales staff,3.0,highest,medium,lowest,0
0,1,0,0,310500.0,Working,Higher education,Single / not married,House / apartment,-9930,-674,1,0,0,0,Laborers,1.0,highest,lowest,lowest,0
1,1,1,0,180000.0,Commercial associate,Higher education,Married,House / apartment,-10213,-1707,1,0,0,0,Managers,2.0,medium,lowest,lowest,0
1,0,1,0,247500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-16340,-8647,1,0,0,0,Medicine staff,2.0,high,medium,medium,0
1,0,1,2,81000.0,Working,Secondary / secondary special,Married,House / apartment,-16435,-9745,1,0,1,0,,4.0,lowest,medium,high,0
1,0,1,2,85500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-10081,-249,1,0,0,0,Sales staff,4.0,lowest,lowest,lowest,0
0,0,1,0,315000.0,Commercial associate,Higher education,Single / not married,House / apartment,-10499,-545,1,0,0,1,Laborers,1.0,highest,lowest,lowest,1
1,0,1,2,112500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-12121,-3718,1,0,0,0,Core staff,3.0,lowest,low,low,0
1,0,0,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-8929,-682,1,0,0,0,Core staff,2.0,lowest,lowest,lowest,0
1,0,1,0,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22273,365243,1,0,1,0,,2.0,lowest,highest,lowest,0
1,0,0,0,252000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-22765,365243,1,0,0,0,,1.0,highest,highest,lowest,0
1,0,1,0,157500.0,State servant,Secondary / secondary special,Married,House / apartment,-18008,-2361,1,1,0,0,,2.0,medium,high,lowest,0
0,1,1,1,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-10707,-2564,1,0,1,0,Laborers,3.0,low,lowest,lowest,0
1,1,0,0,121500.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-23328,365243,1,0,0,0,,1.0,low,highest,lowest,0
0,1,1,0,135000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-10576,-901,1,1,1,0,Laborers,1.0,low,lowest,lowest,0
1,0,1,1,135000.0,Commercial associate,Secondary / secondary special,Married,With parents,-11034,-2421,1,0,0,0,Laborers,3.0,low,low,lowest,0
1,0,1,0,216000.0,Working,Secondary / secondary special,Married,House / apartment,-18067,-6517,1,1,1,1,High skill tech staff,2.0,high,high,medium,0
0,0,0,0,225000.0,Working,Higher education,Married,House / apartment,-13231,-3139,1,1,1,0,Sales staff,2.0,high,low,lowest,0
1,0,0,0,225000.0,Pensioner,Higher education,Married,House / apartment,-22543,365243,1,0,0,0,,2.0,high,highest,lowest,0
0,0,1,0,391500.0,Working,Secondary / secondary special,Separated,House / apartment,-17522,-1526,1,0,0,0,Security staff,1.0,highest,medium,lowest,0
1,0,1,0,180000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-23594,365243,1,0,0,0,,1.0,medium,highest,lowest,0
1,1,1,1,247500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-17152,-1253,1,0,0,1,Laborers,3.0,high,medium,lowest,0
1,0,0,0,135000.0,Working,Secondary / secondary special,Single / not married,With parents,-20027,-2697,1,0,0,0,Cleaning staff,1.0,low,high,lowest,0
1,1,1,0,202500.0,Working,Higher education,Married,House / apartment,-14237,-958,1,0,0,1,Sales staff,2.0,high,low,lowest,0
1,0,1,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-18414,-5203,1,0,0,0,Sales staff,2.0,low,high,low,0
1,0,1,2,112500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-13552,-2418,1,0,0,0,Sales staff,4.0,lowest,low,lowest,0
1,0,0,2,225000.0,Working,Secondary / secondary special,Single / not married,Municipal apartment,-12378,-670,1,1,1,0,Sales staff,3.0,high,low,lowest,0
1,0,1,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-23360,-469,1,0,0,0,,2.0,lowest,highest,lowest,0
1,0,1,1,121500.0,Working,Higher education,Married,House / apartment,-11007,-762,1,0,0,0,,3.0,low,low,lowest,1
1,0,1,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-14065,-786,1,1,0,0,Laborers,2.0,medium,low,lowest,0
0,0,0,0,180000.0,Working,Higher education,Married,House / apartment,-14972,-1063,1,0,0,0,Core staff,2.0,medium,medium,lowest,0
1,0,1,1,180000.0,State servant,Higher education,Married,House / apartment,-10969,-3485,1,0,0,1,High skill tech staff,3.0,medium,low,low,0
0,1,1,2,225000.0,Working,Secondary / secondary special,Married,House / apartment,-10796,-2531,1,1,0,0,Laborers,4.0,high,lowest,lowest,0
1,0,1,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-13211,-777,1,1,1,0,Core staff,2.0,low,low,lowest,0
0,1,1,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-19200,-1570,1,1,1,1,Drivers,2.0,medium,high,lowest,0
1,0,1,2,153000.0,Working,Higher education,Married,House / apartment,-10783,-1011,1,1,1,0,Sales staff,4.0,medium,lowest,lowest,0
0,0,0,0,378000.0,Commercial associate,Higher education,Civil marriage,House / apartment,-19844,-8639,1,1,1,0,High skill tech staff,2.0,highest,high,medium,0
1,1,1,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20775,365243,1,0,0,0,,2.0,lowest,high,lowest,0
1,0,0,1,157500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-15100,-3500,1,0,0,0,Cooking staff,3.0,medium,medium,low,0
0,1,1,0,202500.0,Working,Higher education,Married,House / apartment,-17585,-3017,1,0,0,0,Drivers,2.0,high,medium,lowest,1
1,0,1,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,-17969,-3573,1,0,0,0,Sales staff,2.0,lowest,high,low,0
1,0,1,1,135000.0,Working,Secondary / secondary special,Married,Rented apartment,-14496,-4206,1,0,0,0,Medicine staff,3.0,low,low,low,0
1,1,1,1,157500.0,Working,Higher education,Married,House / apartment,-14785,-4872,1,0,0,0,Managers,3.0,medium,medium,low,0
1,1,1,0,270000.0,State servant,Higher education,Married,House / apartment,-16421,-8230,1,0,0,0,Managers,2.0,highest,medium,medium,1
1,0,0,0,135000.0,Commercial associate,Higher education,Married,With parents,-15360,-413,1,0,0,1,Core staff,2.0,low,medium,lowest,0
0,0,0,0,270000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-14739,365243,1,0,0,0,,2.0,highest,medium,lowest,0
1,0,1,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-11905,-2470,1,0,1,1,Cooking staff,2.0,low,low,lowest,0
1,0,1,0,126000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21976,365243,1,0,1,0,,2.0,low,highest,lowest,0
0,1,1,0,270000.0,Working,Lower secondary,Separated,House / apartment,-19164,-3825,1,1,0,0,Laborers,1.0,highest,high,low,0
0,1,0,0,180000.0,Commercial associate,Incomplete higher,Married,House / apartment,-11702,-3595,1,1,1,0,Laborers,2.0,medium,low,low,0
1,1,0,1,171000.0,Commercial associate,Higher education,Married,House / apartment,-11082,-1976,1,1,0,0,Accountants,3.0,medium,low,lowest,0
1,1,0,1,405000.0,Working,Secondary / secondary special,Married,Rented apartment,-13810,-1678,1,1,1,1,Core staff,3.0,highest,low,lowest,0
1,0,1,1,292500.0,Working,Incomplete higher,Single / not married,House / apartment,-12665,-2593,1,0,0,0,Core staff,2.0,highest,low,lowest,0
1,0,1,0,101250.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-22059,365243,1,0,1,0,,1.0,lowest,highest,lowest,0
1,0,1,1,220500.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,-20240,365243,1,0,0,0,,3.0,high,high,lowest,0
0,1,0,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-16898,-1018,1,1,0,0,Laborers,2.0,medium,medium,lowest,0
0,1,0,1,315000.0,Commercial associate,Higher education,Married,With parents,-11689,-716,1,1,1,0,High skill tech staff,3.0,highest,low,lowest,0
1,0,1,1,112500.0,Working,Higher education,Married,House / apartment,-13656,-2207,1,0,1,0,Sales staff,3.0,lowest,low,lowest,0
1,0,1,3,247500.0,Commercial associate,Incomplete higher,Married,House / apartment,-12099,-2207,1,0,0,1,,5.0,high,low,lowest,0
1,0,1,0,135000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-24324,365243,1,0,0,0,,1.0,low,highest,lowest,0
1,0,1,3,67500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-16694,-412,1,1,1,0,Sales staff,5.0,lowest,medium,lowest,1
1,0,1,0,225000.0,Working,Higher education,Single / not married,House / apartment,-13813,-3366,1,0,0,0,Accountants,1.0,high,low,low,0
1,1,0,1,81000.0,Working,Secondary / secondary special,Married,House / apartment,-15062,-2014,1,1,0,0,,3.0,lowest,medium,lowest,0
1,1,1,0,135000.0,Commercial associate,Higher education,Married,House / apartment,-18038,-10475,1,1,0,0,Core staff,2.0,low,high,high,0
0,0,0,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,-19124,-5064,1,0,1,0,Laborers,2.0,high,high,low,0
1,0,1,0,247500.0,Commercial associate,Higher education,Married,House / apartment,-11648,-1478,1,0,0,1,Managers,2.0,high,low,lowest,0
1,0,1,1,135000.0,Commercial associate,Incomplete higher,Married,House / apartment,-10288,-2616,1,1,1,0,Managers,3.0,low,lowest,lowest,0
0,1,0,0,337500.0,Working,Secondary / secondary special,Single / not married,With parents,-11344,-3309,1,0,0,0,Core staff,1.0,highest,low,low,0
1,1,0,0,162000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-23240,365243,1,0,1,0,,1.0,medium,highest,lowest,0
0,1,1,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-17300,-1235,1,0,0,0,Drivers,2.0,lowest,medium,lowest,0
1,0,1,0,99000.0,Working,Secondary / secondary special,Married,House / apartment,-15590,-890,1,0,0,0,Sales staff,2.0,lowest,medium,lowest,0
0,0,1,0,108000.0,Working,Secondary / secondary special,Married,House / apartment,-15997,-7341,1,1,1,0,Laborers,2.0,lowest,medium,medium,0
1,0,1,0,99000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22799,365243,1,0,0,0,,2.0,lowest,highest,lowest,0
1,1,1,1,103500.0,Working,Incomplete higher,Civil marriage,House / apartment,-8543,-1781,1,1,1,0,Sales staff,3.0,lowest,lowest,lowest,0
0,1,0,0,292500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-20874,-2722,1,0,0,0,,2.0,highest,high,lowest,0
1,0,1,0,135000.0,Working,Secondary / secondary special,Separated,House / apartment,-16269,-1358,1,0,0,0,Sales staff,1.0,low,medium,lowest,0
1,0,0,0,67500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-15563,-309,1,0,0,0,Cooking staff,2.0,lowest,medium,lowest,0
1,0,1,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-17733,-5622,1,0,1,0,Laborers,2.0,medium,medium,low,0
1,1,0,0,247500.0,Commercial associate,Higher education,Married,House / apartment,-14887,-2170,1,0,0,0,High skill tech staff,2.0,high,medium,lowest,0
1,0,1,0,90000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-19464,365243,1,0,0,0,,1.0,lowest,high,lowest,0
1,0,0,0,234000.0,State servant,Higher education,Civil marriage,House / apartment,-21967,-5215,1,0,0,1,Core staff,2.0,high,highest,low,0
0,1,0,2,207000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-13297,-762,1,0,0,0,Sales staff,4.0,high,low,lowest,0
1,0,0,2,157500.0,Working,Higher education,Married,House / apartment,-11678,-2758,1,0,0,0,Sales staff,4.0,medium,low,lowest,0
0,0,1,0,405000.0,Commercial associate,Higher education,Married,House / apartment,-16367,-2147,1,0,1,0,Drivers,2.0,highest,medium,lowest,0
0,1,1,0,270000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-9815,-1341,1,0,0,0,Laborers,1.0,highest,lowest,lowest,0
1,0,1,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,-17444,-1112,1,1,0,0,Laborers,2.0,lowest,medium,lowest,0
0,1,1,1,157500.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-12127,-307,1,0,1,0,Drivers,3.0,medium,low,lowest,0
1,0,1,0,225000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-23286,365243,1,0,0,0,,1.0,high,highest,lowest,1
0,1,1,0,112500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-10324,-2438,1,0,0,0,Sales staff,1.0,lowest,lowest,lowest,0
1,0,0,1,171261.0,State servant,Secondary / secondary special,Single / not married,Rented apartment,-9673,-493,1,0,0,0,Medicine staff,2.0,medium,lowest,lowest,0
1,0,0,0,45000.0,State servant,Secondary / secondary special,Married,House / apartment,-18532,-3666,1,1,1,0,Core staff,2.0,lowest,high,low,1
1,0,1,0,202500.0,Working,Higher education,Married,House / apartment,-12831,-803,1,1,1,0,Accountants,2.0,high,low,lowest,0
1,0,1,0,67500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20371,365243,1,0,0,0,,2.0,lowest,high,lowest,1
1,0,1,0,81000.0,Working,Secondary / secondary special,Married,House / apartment,-19893,-5365,1,1,1,0,,2.0,lowest,high,low,0
1,0,1,0,157500.0,Working,Higher education,Civil marriage,With parents,-8238,-674,1,0,0,0,Accountants,2.0,medium,lowest,lowest,0
1,0,1,0,99000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-23585,365243,1,0,0,0,,2.0,lowest,highest,lowest,0
1,0,0,0,247500.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-16306,-4904,1,1,1,0,Laborers,2.0,high,medium,low,0
1,0,0,0,63000.0,Working,Secondary / secondary special,Married,House / apartment,-15921,-8063,1,1,0,0,Laborers,2.0,lowest,medium,medium,0
1,0,1,0,292500.0,Working,Higher education,Married,House / apartment,-18764,-9258,1,0,0,0,High skill tech staff,2.0,highest,high,medium,0
1,0,1,0,112500.0,State servant,Secondary / secondary special,Married,House / apartment,-17493,-3694,1,0,0,1,Medicine staff,2.0,lowest,medium,low,0
0,1,1,0,180000.0,Pensioner,Higher education,Married,House / apartment,-23546,365243,1,0,0,0,,2.0,medium,highest,lowest,0
1,0,1,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-17567,-3917,1,0,0,0,,2.0,medium,medium,low,0
1,1,0,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-13581,-2576,1,0,0,0,,2.0,low,low,lowest,1
1,1,1,0,144000.0,Working,Secondary / secondary special,Married,House / apartment,-21871,-5665,1,1,1,0,Cooking staff,2.0,medium,highest,low,0
0,0,0,0,180000.0,Working,Higher education,Single / not married,House / apartment,-9503,-354,1,1,1,0,Managers,1.0,medium,lowest,lowest,0
1,0,1,0,135000.0,Commercial associate,Higher education,Married,House / apartment,-8961,-923,1,1,0,1,Core staff,2.0,low,lowest,lowest,0
0,1,1,1,405000.0,State servant,Higher education,Married,House / apartment,-11532,-4917,1,0,0,0,Managers,3.0,highest,low,low,0
1,0,0,2,180000.0,State servant,Higher education,Married,House / apartment,-13727,-5215,1,0,0,0,Managers,4.0,medium,low,low,0
1,1,1,1,180000.0,Working,Secondary / secondary special,Married,House / apartment,-15372,-553,1,0,0,0,Cooking staff,3.0,medium,medium,lowest,0
1,0,1,0,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-17038,-925,1,1,1,0,Core staff,2.0,medium,medium,lowest,0
1,0,0,1,180000.0,Working,Secondary / secondary special,Married,House / apartment,-14167,-735,1,0,1,0,Laborers,3.0,medium,low,lowest,0
0,1,1,0,180000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-20283,-3447,1,0,0,0,Drivers,1.0,medium,high,low,0
0,1,1,0,225000.0,Working,Incomplete higher,Married,House / apartment,-12048,-1587,1,0,0,0,Laborers,2.0,high,low,lowest,0
1,0,0,1,135000.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,-15170,-7979,1,0,0,0,High skill tech staff,2.0,low,medium,medium,0
1,1,0,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-19010,-6761,1,1,1,0,Cleaning staff,2.0,low,high,medium,0
0,0,1,1,234000.0,Working,Secondary / secondary special,Married,House / apartment,-11970,-1748,1,0,0,0,Laborers,3.0,high,low,lowest,0
1,1,0,1,81000.0,Working,Secondary / secondary special,Married,House / apartment,-15062,-2014,1,1,0,0,,3.0,lowest,medium,lowest,0
1,1,0,2,270000.0,State servant,Higher education,Married,House / apartment,-16053,-7369,1,1,1,0,,4.0,highest,medium,medium,0
1,1,1,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-12175,-1463,1,1,0,0,Core staff,2.0,low,low,lowest,0
1,0,0,0,112500.0,Pensioner,Secondary / secondary special,Married,Municipal apartment,-21363,365243,1,0,0,0,,2.0,lowest,high,lowest,1
0,1,0,0,315000.0,Working,Secondary / secondary special,Married,Rented apartment,-10831,-808,1,0,1,0,Drivers,2.0,highest,lowest,lowest,0
1,0,0,0,72000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-18799,-1466,1,1,0,0,Cleaning staff,1.0,lowest,high,lowest,0
1,1,1,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,-19084,-128,1,1,0,0,Laborers,2.0,lowest,high,lowest,1
0,1,0,1,202500.0,Working,Secondary / secondary special,Married,With parents,-11942,-3638,1,0,1,0,Sales staff,3.0,high,low,low,0
